,field_id,name,title,abb,Order,Suborder,Group,Subgroup,drug_exposure,cov1,n1,beta1,se1,p1,cov2,n2,beta2,se2,p2,cov3,n3,beta3,se3,p3,p1_FDR,p2_FDR,p3_FDR
563,X23423.0.0,Total Lipids in Lipoprotein Particles,Total-L,totall,14,,Total lipids,,metformin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,-0.894969099,0.051679814,5.69e-67,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-0.923279054,0.052195096,8.78e-70,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-0.992330474,0.055938305,3.82e-70,3.12e-66,5.23e-69,2.37e-69
564,X23424.0.0,Total Lipids in VLDL,VLDL-L,vldll,14,,Total lipids,,metformin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,0.016137953,0.027778867,0.561281381,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-0.184209706,0.027269806,1.44e-11,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-0.263561925,0.02873478,4.85e-20,0.585746286,4.13e-11,1.94e-19
565,X23425.0.0,Total Lipids in LDL,LDL-L,pureldll,14,,Total lipids,,metformin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,-0.374064869,0.018748136,3.43e-88,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-0.393154045,0.019045268,3.08e-94,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-0.409336782,0.020427937,6.95e-89,2.25e-87,2.19e-93,5.28e-88
566,X23426.0.0,Total Lipids in HDL,HDL-L,hdll,14,,Total lipids,,metformin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,-0.307579692,0.018665325,7.84e-61,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-0.129201395,0.017668928,2.67e-13,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-0.102634114,0.018965646,6.28e-08,4.07e-60,8.12e-13,1.67e-07
567,X23411.0.0,Total Phospholipids in Lipoprotein Particles,Total-PL,totalpl,15,,Phospholipids,,metformin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,-0.293379819,0.014251754,9.9e-94,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-0.255473363,0.014261509,1.64e-71,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-0.263822359,0.01536553,7.67e-66,6.66e-93,9.91e-71,4.48e-65
568,X23412.0.0,Phospholipids in VLDL,VLDL-PL,vldlpl,15,,Phospholipids,,metformin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,-0.017048987,0.005844414,0.003534271,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-0.057241859,0.005758063,2.91e-23,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-0.072816036,0.006084611,6e-33,0.004646428,1.18e-22,2.8099999999999997e-32
569,X23413.0.0,Phospholipids in LDL,LDL-PL,pureldlpl,15,,Phospholipids,,metformin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,-0.089189261,0.004396752,4.39e-91,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-0.094716278,0.004466134,2.49e-99,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-0.098333063,0.004792827,4.56e-93,2.91e-90,1.84e-98,3.62e-92
570,X23414.0.0,Phospholipids in HDL,HDL-PL,hdlpl,15,,Phospholipids,,metformin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,-0.136210321,0.009343579,4.98e-48,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-0.055108664,0.008911109,6.29e-10,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-0.044312919,0.009584132,3.78e-06,2.17e-47,1.66e-09,8.97e-06
571,X23415.0.0,Total Esterified Cholesterol,Total-CE,totalce,16,,Cholesteryl esters,,metformin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,-0.537909865,0.020351782,8.71e-153,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-0.475954768,0.020527241,3.08e-118,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-0.475252031,0.022107454,6.16e-102,7.98e-152,2.68e-117,5.25e-101
572,X23416.0.0,Cholesteryl Esters in VLDL,VLDL-CE,vldlce,16,,Cholesteryl esters,,metformin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,-0.067234867,0.004560813,4.51e-49,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-0.087504614,0.004583213,6.1e-81,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-0.094924999,0.004898504,2.81e-83,2.01e-48,4.02e-80,2.02e-82
573,X23417.0.0,Cholesteryl Esters in LDL,LDL-CE,pureldlce,16,,Cholesteryl esters,,metformin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,-0.198880638,0.010094559,4.76e-86,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-0.209763806,0.010253321,1.34e-92,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-0.218889059,0.010991699,8.13e-88,3.04e-85,9.44e-92,6.1e-87
574,X23418.0.0,Cholesteryl Esters in HDL,HDL-CE,hdlce,16,,Cholesteryl esters,,metformin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,-0.138332574,0.007425239,3.55e-77,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-0.056103622,0.006912882,4.95e-16,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-0.040267099,0.007357027,4.44e-08,2.12e-76,1.73e-15,1.19e-07
575,X23419.0.0,Total Free Cholesterol,Total-FC,totalfc,17,,Free cholesterol,,metformin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,-0.195607498,0.008215228,1.51e-124,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-0.188386305,0.008343154,2.88e-112,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-0.192753889,0.008974706,9.41e-102,1.21e-123,2.38e-111,7.91e-101
576,X23420.0.0,Free Cholesterol in VLDL,VLDL-FC,vldlfc,17,,Free cholesterol,,metformin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,-0.020765461,0.003460106,1.97e-09,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-0.042724879,0.003426832,1.28e-35,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-0.051159808,0.003631201,5.68e-45,3.62e-09,5.89e-35,2.85e-44
577,X23421.0.0,Free Cholesterol in LDL,LDL-FC,pureldlfc,17,,Free cholesterol,,metformin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,-0.08970855,0.003720694,1.22e-127,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-0.085165289,0.00378536,1.77e-111,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-0.08501169,0.004072784,3.04e-96,1e-126,1.44e-110,2.46e-95
578,X23422.0.0,Free Cholesterol in HDL,HDL-FC,hdlfc,17,,Free cholesterol,,metformin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,-0.039165994,0.002104131,4.8e-77,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-0.017913621,0.00198975,2.28e-19,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-0.014424428,0.002132687,1.37e-11,2.84e-76,8.58e-19,4.29e-11
579,X23481.0.0,Concentration of Chylomicrons and Extremely Large VLDL Particles,XXL-VLDL-P,xxlvldlp,18,1.0,Lipoprotein subclasses,Chylomicrons and extremely large VLDL (particle diameters from 75 nm upwards),metformin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,4.69e-07,4.92e-08,1.41e-21,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,8.27e-08,4.79e-08,0.083907609,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-6.91e-08,5.03e-08,0.169818644,4.22e-21,0.104674322,0.212273305
580,X23488.0.0,Concentration of Very Large VLDL Particles,XL-VLDL-P,xlvldlp,18,1.0,Lipoprotein subclasses,Very large VLDL (average diameter 64 nm),metformin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,5.28e-07,7.29e-08,4.48e-13,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-7.56e-08,7.07e-08,0.285213108,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-3.05e-07,7.41e-08,3.76e-05,9.66e-13,0.325472337,8.07e-05
581,X23495.0.0,Concentration of Large VLDL Particles,L-VLDL-P,lvldlp,18,1.0,Lipoprotein subclasses,Large VLDL (average diameter 53.6 nm),metformin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,8.71e-07,1.77e-07,8.41e-07,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-5.3e-07,1.72e-07,0.002112502,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-1.07e-06,1.81e-07,3.01e-09,1.35e-06,0.003180248,8.59e-09
582,X23502.0.0,Concentration of Medium VLDL Particles,M-VLDL-P,mvldlp,18,1.0,Lipoprotein subclasses,Medium VLDL (average diameter 44.5 nm),metformin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,-4.43e-06,3.93e-07,2.02e-29,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-6.36e-06,3.94e-07,1.73e-58,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-7.13e-06,4.19e-07,8.75e-65,7.3e-29,9.48e-58,5.07e-64
583,X23509.0.0,Concentration of Small VLDL Particles,S-VLDL-P,svldlp,18,1.0,Lipoprotein subclasses,Small VLDL (average diameter 36.8 nm),metformin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,-1.06e-06,4.13e-07,0.01058296,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-3.63e-06,4.1e-07,8.18e-19,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-4.67e-06,4.34e-07,5.03e-27,0.013362866,3.06e-18,2.22e-26
584,X23516.0.0,Concentration of Very Small VLDL Particles,XS-VLDL-P,xsvldlp,18,1.0,Lipoprotein subclasses,Very small VLDL (average diameter 31.3 nm),metformin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,-6.2e-06,4.3e-07,5.41e-47,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-7.49e-06,4.35e-07,3.37e-66,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-8.03e-06,4.67e-07,5.74e-66,2.35e-46,1.98e-65,3.37e-65
585,X23523.0.0,Concentration of IDL Particles,IDL-P,idlp,18,1.0,Lipoprotein subclasses,IDL (average diameter 28.6 nm),metformin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,-5.43e-05,2.36e-06,9.96e-117,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-5.78e-05,2.4e-06,1.23e-127,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-5.89e-05,2.58e-06,1.1e-114,7.7e-116,1.14e-126,1.09e-113
586,X23530.0.0,Concentration of Large LDL Particles,L-LDL-P,lldlp,18,1.0,Lipoprotein subclasses,Large LDL (average diameter 25.5 nm),metformin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,-0.000104653,5.53e-06,1.38e-79,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-0.000114831,5.62e-06,2.32e-92,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-0.000119392,6.03e-06,9.47e-87,8.45e-79,1.62e-91,7.01e-86
587,X23537.0.0,Concentration of Medium LDL Particles,M-LDL-P,mldlp,18,1.0,Lipoprotein subclasses,Medium LDL (average diameter 23 nm),metformin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,-3.75e-05,2.4e-06,9.08e-55,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-4.54e-05,2.43e-06,7.74e-78,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-4.9e-05,2.59e-06,4.63e-79,4.36e-54,4.91e-77,3.18e-78
588,X23544.0.0,Concentration of Small LDL Particles,S-LDL-P,sldlp,18,1.0,Lipoprotein subclasses,Small LDL (average diameter 18.7 nm),metformin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,-1.71e-05,1.19e-06,5.41e-47,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-2.15e-05,1.2e-06,4.2e-72,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-2.33e-05,1.28e-06,4.19e-74,2.35e-46,2.55e-71,2.7e-73
589,X23551.0.0,Concentration of Very Large HDL Particles,XL-HDL-P,xlhdlp,18,1.0,Lipoprotein subclasses,Very large HDL (average diameter 14.3 nm),metformin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,-4.73e-05,2.77e-06,3.22e-65,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-1.97e-05,2.64e-06,8.76e-14,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-1.39e-05,2.82e-06,8.4e-07,1.73e-64,2.73e-13,2.11e-06
590,X23558.0.0,Concentration of Large HDL Particles,L-HDL-P,lhdlp,18,1.0,Lipoprotein subclasses,Large HDL (average diameter 12.1 nm),metformin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,-0.000375685,2.21e-05,1.32e-64,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-0.000120057,2.06e-05,5.57e-09,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-6.6e-05,2.18e-05,0.002477533,7.02e-64,1.36e-08,0.004314026
591,X23565.0.0,Concentration of Medium HDL Particles,M-HDL-P,mhdlp,18,1.0,Lipoprotein subclasses,Medium HDL (average diameter 10.9 nm),metformin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,-0.000394172,2.76e-05,3.42e-46,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-0.000165766,2.63e-05,2.95e-10,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-0.000137121,2.83e-05,1.26e-06,1.47e-45,7.89e-10,3.12e-06
592,X23572.0.0,Concentration of Small HDL Particles,S-HDL-P,shdlp,18,1.0,Lipoprotein subclasses,Small HDL (average diameter 8.7 nm),metformin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,-0.000436859,4.18e-05,1.66e-25,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-0.000428573,4.14e-05,4.74e-25,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-0.000470323,4.44e-05,3.73e-26,5.39e-25,1.96e-24,1.63e-25
593,X23482.0.0,Total Lipids in Chylomicrons and Extremely Large VLDL,XXL-VLDL-L,xxlvldll,18,2.0,Lipoprotein subclasses,Chylomicrons and extremely large VLDL (particle diameters from 75 nm upwards),metformin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,0.06409677,0.006634824,4.65e-22,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,0.012512605,0.00646748,0.053033909,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-0.007659703,0.006796903,0.259774476,1.41e-21,0.068280472,0.31068129
594,X23489.0.0,Total Lipids in Very Large VLDL,XL-VLDL-L,xlvldll,18,2.0,Lipoprotein subclasses,Very large VLDL (average diameter 64 nm),metformin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,0.031029941,0.004304059,5.7e-13,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-0.004322332,0.004179774,0.301091923,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-0.017744695,0.004384241,5.19e-05,1.22e-12,0.341713258,0.000110245
595,X23496.0.0,Total Lipids in Large VLDL,L-VLDL-L,lvldll,18,2.0,Lipoprotein subclasses,Large VLDL (average diameter 53.6 nm),metformin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,0.026973259,0.005624875,1.63e-06,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-0.016869235,0.005495523,0.0021445,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-0.033891595,0.005775278,4.43e-09,2.57e-06,0.003224519,1.25e-08
596,X23503.0.0,Total Lipids in Medium VLDL,M-VLDL-L,mvldll,18,2.0,Lipoprotein subclasses,Medium VLDL (average diameter 44.5 nm),metformin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,-0.049813234,0.006598115,4.45e-14,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-0.086225106,0.006582519,3.93e-39,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-0.101251748,0.00698344,1.62e-47,9.94e-14,1.86e-38,8.38e-47
597,X23510.0.0,Total Lipids in Small VLDL,S-VLDL-L,svldll,18,2.0,Lipoprotein subclasses,Small VLDL (average diameter 36.8 nm),metformin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,-0.017260252,0.004191482,3.83e-05,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-0.042770435,0.004159637,9.02e-25,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-0.053058885,0.00440686,2.5e-33,5.69e-05,3.71e-24,1.18e-32
598,X23517.0.0,Total Lipids in Very Small VLDL,XS-VLDL-L,xsvldll,18,2.0,Lipoprotein subclasses,Very small VLDL (average diameter 31.3 nm),metformin_bf,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2,45569,-0.038888038,0.002763705,7.11e-45,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g,45087,-0.046534733,0.002796036,5.2e-62,f.31.0.0 + f.21022.0.0 + as.factor(f.54.0.0) + PC1 + PC2 + f.21001.0.0 + current_smk + log_alcohol_weekly_g + f.189.0.0 + waist_hip_ratio + as.factor(father_history) + as.factor(mother_history),40423,-0.049954933,0.003004685,7.3e-62,3.02e-44,2.92e-61,4.19e-61
